precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","PARTIDUL ROMÂNIA PUTERNICĂ-voturi"
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ TEREMIA MARE",576,"TEREMIA MARE",158859,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:15",1126,1117,2,4,3,509,501,1,4,3,459,50,1200,691,43,257,47,4,31,8,5,57,3,2,2
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ TEREMIA MARE",577,"TEREMIA MARE",158859,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:33:26",1169,1165,1,1,2,547,544,0,1,2,465,82,1200,653,19,284,55,4,32,9,5,42,7,4,4
37,TIMIŞ,"ŞCOALA GIMNAZIALA THEODOR BUCURESCU NR.1, SÂNNICOLAU MARE, PARTER",297,"ORAŞ SÂNNICOLAU MARE",155528,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:34",1857,1755,0,53,49,871,769,0,53,49,783,50,2000,1167,43,317,77,3,30,111,9,180,0,9,4
37,TIMIŞ,"ŞCOALA GIMNAZIALA ULIUC",536,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:23:07",634,619,0,11,4,369,354,0,11,4,327,42,700,331,12,190,51,1,14,11,3,37,5,2,1
37,TIMIŞ,"ȘCOALA GIMNAZIALĂ UTVIN",560,"SÂNMIHAIU ROMÂN",158699,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:02:01",1633,1610,2,10,11,924,903,0,10,11,882,38,1700,780,18,417,170,26,59,14,10,139,10,13,6
37,TIMIŞ,"ŞCOALA GIMNAZIALĂ VARIAŞ",605,VARIAŞ,159213,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:06:56",1832,1799,2,19,12,1008,976,1,19,12,935,73,1900,892,36,594,158,5,40,24,7,54,3,7,7
37,TIMIŞ,"ȘCOALĂ - MUZEU",568,ŞAG,158779,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:03:17",1552,1486,10,47,9,1055,1000,0,47,8,1028,27,1499,444,42,536,84,9,48,13,51,205,7,11,22
37,TIMIŞ,"SCOALA PRIMARA",374,DAROVA,156623,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:36",674,646,0,8,20,489,461,0,8,20,433,56,800,311,10,236,46,1,17,7,54,56,1,5,0
37,TIMIŞ,"ȘCOALA PRIMARĂ BĂRĂTEAZ",542,SATCHINEZ,158528,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:58",596,590,1,4,1,318,313,0,4,1,304,14,612,294,7,134,74,7,10,13,2,50,2,2,3
37,TIMIŞ,"ŞCOALA PRIMARĂ BĂTEȘTI,",259,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:21:48",448,443,0,5,0,277,272,0,5,0,261,16,500,223,5,151,73,0,14,3,2,9,0,3,1
37,TIMIŞ,"ŞCOALA PRIMARA BERINI",532,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:51:05",450,419,0,31,0,265,234,0,31,0,228,37,500,235,11,140,18,3,12,13,3,20,2,5,1
37,TIMIŞ,"ŞCOALA PRIMARĂ BOBDA",352,CENEI,156277,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:29:23",747,719,0,9,19,443,415,0,9,19,423,20,1000,557,9,267,46,3,43,8,2,36,4,2,3
37,TIMIŞ,"ŞCOALA PRIMARA BRESTEA",377,DENTA,156669,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:00",392,383,0,8,1,237,228,0,8,1,207,30,500,263,10,156,17,0,3,5,1,11,3,1,0
37,TIMIŞ,"ŞCOALA PRIMARĂ BUCOVĂȚ",385,DUMBRAVA,156767,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:08",394,383,0,5,6,306,295,0,5,6,295,11,500,194,15,195,45,0,19,6,1,12,0,1,1
37,TIMIŞ,"ȘCOALA PRIMARĂ BUNEA MARE",263,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:37:29",164,157,0,6,1,99,92,0,6,1,85,14,200,101,2,29,38,1,7,1,0,4,1,2,0
37,TIMIŞ,"ŞCOALA PRIMARĂ BUTIN",271,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:25:13",315,301,0,10,4,193,183,0,6,4,169,14,400,217,9,103,32,0,10,3,0,11,0,0,1
37,TIMIŞ,"ŞCOALA PRIMARĂ CĂLACEA",499,ORŢIŞOARA,158010,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:35:32",645,613,6,14,12,407,380,1,14,12,379,28,700,293,14,219,41,1,22,28,3,43,6,2,0
37,TIMIŞ,"ŞCOALA PRIMARĂ CĂPĂT",524,RACOVIŢA,158243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:14:52",215,182,1,25,7,159,127,0,25,7,146,13,200,41,4,82,8,1,6,3,2,38,2,0,0
37,TIMIŞ,"ȘCOALA PRIMARĂ CEBZA",247,"ORAŞ CIACOVA",156357,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:14:59",660,643,0,13,4,337,320,0,13,4,304,33,700,363,9,221,20,1,19,3,0,24,5,0,2
37,TIMIŞ,"ŞCOALA PRIMARĂ CERNETEAZ",419,GIARMATA,157246,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:16:04",1261,1255,4,1,1,622,620,0,1,1,569,53,1400,778,20,284,71,11,39,18,10,96,7,3,10
37,TIMIŞ,"ȘCOALA PRIMARĂ CLADOVA ȘI GRĂDINIȚA CU PROGRAM NORMAL CLADOVA",324,BETHAUSEN,155840,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:34:34",365,352,0,9,4,267,254,0,9,4,236,31,404,137,2,64,14,1,16,69,1,51,6,11,1
37,TIMIŞ,"ŞCOALA PRIMARA CLOPODIA",445,"JAMU MARE",157362,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:46:20",561,541,1,11,8,309,290,0,11,8,291,18,600,291,6,184,29,6,15,7,1,33,3,3,4
37,TIMIŞ,"ŞCOALA PRIMARĂ , COLONIA MICĂ",264,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:57",347,340,1,6,0,203,197,0,6,0,194,9,400,197,5,89,58,2,15,4,3,6,2,1,9
37,TIMIŞ,"ŞCOALA PRIMARĂ COMLOŞU MIC",359,"COMLOŞU MARE",156437,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:44:15",881,878,1,2,0,397,395,0,2,0,365,32,900,503,11,244,50,1,34,4,2,13,2,1,3
37,TIMIŞ,"ŞCOALA PRIMARĂ CORNEŞTI",500,ORŢIŞOARA,158010,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:05:28",600,576,5,13,6,373,352,2,13,6,349,18,599,232,2,140,21,6,16,34,4,102,4,4,16
37,TIMIŞ,"ŞCOALA PRIMARĂ COVACI",555,SÂNANDREI,158653,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:43:41",882,868,2,8,4,472,460,0,8,4,458,14,900,428,20,171,135,1,20,12,10,81,4,3,1
37,TIMIŞ,"ŞCOALA PRIMARA CRIVINA",489,NĂDRAG,157898,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:46:32",240,229,0,8,3,168,157,0,8,3,164,4,300,132,12,123,14,0,9,0,0,5,0,1,0
37,TIMIŞ,"ŞCOALA PRIMARĂ CUTINA",326,BETHAUSEN,155840,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:44:23",249,233,0,9,7,175,159,0,9,7,161,14,300,125,5,37,18,4,13,34,2,40,1,6,1
37,TIMIŞ,"ŞCOALA PRIMARA DOLAŢ",459,LIVEZILE,159491,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:18:46",453,438,2,10,3,158,144,1,10,3,142,16,600,442,2,87,30,2,10,3,1,7,0,0,0
37,TIMIŞ,"ŞCOALA PRIMARĂ DRĂGOIEȘTI",525,RACOVIŢA,158243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:18:48",385,338,0,28,19,255,208,0,28,19,223,32,400,145,3,137,26,2,14,2,2,30,7,0,0
37,TIMIŞ,"ŞCOALA PRIMARĂ DRAGŞINA",355,"CHEVEREŞU MARE",156311,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:37:01",586,555,0,27,4,305,274,0,27,4,301,4,700,395,16,185,36,1,16,7,8,27,2,1,2
37,TIMIŞ,"ŞCOALA PRIMARĂ FĂDIMAC",300,BALINŢ,155546,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:11:49",148,135,0,6,7,135,122,0,6,7,120,15,300,165,4,43,23,1,12,3,0,31,1,2,0
37,TIMIŞ,"ȘCOALA PRIMARĂ FĂRĂŞEŞTI",517,PIETROASA,158136,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:50",186,182,0,2,2,140,136,0,2,2,126,14,201,61,4,101,11,1,4,0,1,4,0,0,0
37,TIMIŞ,"ŞCOALA PRIMARA FERENDIA",446,"JAMU MARE",157362,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:44",308,298,1,4,5,168,158,1,4,5,154,14,400,232,3,116,11,0,7,4,0,11,1,1,0
37,TIMIŞ,"ŞCOALA PRIMARĂ FICĂTAR",526,RACOVIŢA,158243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:02",311,274,0,26,11,221,184,0,26,11,207,14,400,179,2,137,23,2,8,7,0,25,2,0,1
37,TIMIŞ,"ŞCOALA PRIMARĂ FOLEA",616,VOITEG,159339,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:32:39",390,372,0,11,7,240,222,0,11,7,221,19,400,160,4,142,30,3,12,4,2,20,1,2,1
37,TIMIŞ,"ȘCOALA PRIMARĂ HERNEACOVA",287,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:39:53",389,375,1,9,4,253,240,0,9,4,235,17,600,348,9,134,19,0,11,26,0,33,0,3,0
37,TIMIŞ,"ŞCOALA PRIMARĂ HEZERIȘ",363,COŞTEIU,156473,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:07:18",166,148,0,13,5,166,148,0,13,5,154,12,400,234,1,116,13,1,7,3,0,9,3,1,0
37,TIMIŞ,"ŞCOALA PRIMARA IANOVA",530,"REMETEA MARE",158396,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 16:59:09",993,936,29,25,3,672,643,1,25,3,619,42,1700,343,17,336,77,5,49,28,6,83,12,0,6
37,TIMIŞ,"SCOALA PRIMARĂ IOSIFALĂU",590,"TOPOLOVĂŢU MARE",158966,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:26:19",446,433,4,8,1,267,258,0,8,1,245,22,500,233,12,64,102,3,24,3,1,33,1,1,1
37,TIMIŞ,"ŞCOALA PRIMARĂ JABĂR",338,BOLDUR,156106,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:21",348,325,2,13,8,265,243,1,13,8,250,15,500,235,3,144,21,2,5,7,1,60,2,4,1
37,TIMIŞ,"ŞCOALA PRIMARĂ LEUCUŞEŞTI",327,BETHAUSEN,155840,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:00:29",288,249,0,20,19,288,249,0,20,19,258,30,400,112,7,77,47,1,10,19,7,80,1,9,0
37,TIMIŞ,"ŞCOALA PRIMARĂ LUNGA",360,"COMLOŞU MARE",156437,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:02",464,458,0,5,1,204,198,0,5,1,184,20,700,496,3,119,25,1,18,1,1,14,2,0,0
37,TIMIŞ,"ȘCOALA PRIMARĂ MACEDONIA",248,"ORAŞ CIACOVA",156357,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:56:20",400,391,1,8,0,241,233,0,8,0,223,18,433,192,4,168,21,3,10,2,1,12,0,1,1
37,TIMIŞ,"ŞCOALA PRIMARĂ MOŞNIŢA VECHE",482,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:57:44",1732,1716,8,8,0,938,929,1,8,0,882,54,1900,964,26,406,113,9,42,6,35,211,9,15,10
37,TIMIŞ,"ŞCOALA PRIMARĂ MOŞNIŢA VECHE",483,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:18:44",1639,1607,18,14,0,1029,1013,2,14,0,988,41,1700,671,26,347,97,7,51,19,61,349,7,7,17
37,TIMIŞ,"ȘCOALA PRIMARĂ MOȘNIȚA VECHE",484,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:04:08",1885,1849,12,24,0,1192,1168,0,24,0,1068,19,2000,836,31,371,69,11,24,22,77,434,5,14,10
37,TIMIŞ,"ȘCOALA PRIMARĂ NERĂU",578,"TEREMIA MARE",158859,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:46:40",920,915,1,4,0,440,435,1,4,0,377,63,1000,560,10,230,59,5,17,12,3,30,8,3,0
37,TIMIŞ,"ŞCOALA PRIMARĂ OBAD",249,"ORAŞ CIACOVA",156357,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:22:10",544,531,0,11,2,364,351,0,11,2,340,24,600,236,6,209,46,1,27,4,4,38,0,3,2
37,TIMIŞ,"ŞCOALA PRIMARĂ OHABA-FORGACI",339,BOLDUR,156106,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:54",668,620,5,21,22,513,469,1,21,22,493,20,700,187,6,313,43,1,20,9,3,95,2,1,0
37,TIMIŞ,"ȘCOALA PRIMARĂ ORȚIȘOARA",497,ORŢIŞOARA,158010,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:48:03",1167,1156,3,4,4,639,631,0,4,4,586,53,1200,561,10,264,70,4,50,60,5,102,7,8,6
37,TIMIŞ,"ŞCOALA PRIMARA OTVESTI",534,"SACOŞU TURCESC",158449,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:24:47",311,287,1,17,6,187,164,0,17,6,175,12,400,213,65,54,30,0,5,3,1,13,3,0,1
37,TIMIŞ,"ŞCOALA PRIMARĂ PETROMAN",250,"ORAŞ CIACOVA",156357,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:57:43",630,605,1,23,1,374,350,0,23,1,351,23,700,326,6,240,37,3,12,5,2,34,4,8,0
37,TIMIŞ,"ȘCOALA PRIMARĂ PETROVASELO",289,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:40:19",222,209,0,9,4,127,114,0,9,4,121,6,300,173,1,61,17,1,4,18,0,14,4,1,0
37,TIMIŞ,"ȘCOALA PRIMARĂ POIENI",518,PIETROASA,158136,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:54:23",226,218,0,5,3,172,164,0,5,3,163,9,300,128,2,136,12,0,4,1,0,8,0,0,0
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂNGEORGE",334,BIRDA,159366,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:51:23",465,457,0,0,8,240,232,0,0,8,217,15,500,260,1,180,15,1,9,0,0,10,1,0,0
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂNMARTINU SÂRBESC",509,"PECIU NOU",158065,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:29:45",825,807,0,8,10,442,424,0,8,10,405,37,1000,558,8,252,59,2,21,6,3,47,1,4,2
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂNMIHAIU GERMAN",558,"SÂNMIHAIU ROMÂN",158699,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:28",909,899,3,5,2,406,398,1,5,2,388,18,900,494,11,204,59,2,21,5,3,75,4,2,2
37,TIMIŞ,"ŞCOALA PRIMARĂ SÂRBOVA",528,RACOVIŢA,158243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:07:45",269,246,1,13,9,182,160,0,13,9,172,10,300,118,3,120,18,0,7,10,14,0,0,0,0
37,TIMIŞ,"SCOALA PRIMARA SCULIA",270,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:57:23",1694,1675,1,13,5,794,776,0,13,5,739,55,1700,906,51,497,88,4,21,6,8,38,5,16,5
37,TIMIŞ,"ŞCOALA PRIMARĂ ŞEMLACUL MIC",274,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:32:14",147,137,0,10,0,81,71,0,10,0,74,7,200,119,1,56,8,0,5,0,0,3,1,0,0
37,TIMIŞ,"SCOALA PRIMARA SEMLACU MARE",273,"ORAŞ GĂTAIA",157086,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:37",254,238,0,7,9,115,99,0,7,9,106,9,300,185,2,67,18,0,4,6,1,6,1,1,0
37,TIMIŞ,"ŞCOALA PRIMARĂ SILAGIU",243,"ORAŞ BUZIAŞ",155403,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:47:41",640,626,2,8,4,350,338,0,8,4,338,12,1000,650,5,211,32,1,14,31,5,34,3,2,0
37,TIMIŞ,"ŞCOALA PRIMARĂ SINERSIG",340,BOLDUR,156106,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:36:03",508,494,2,9,3,291,278,1,9,3,270,21,800,509,10,158,21,4,16,12,1,45,0,1,2
37,TIMIŞ,"ŞCOALA PRIMARA STAMORA GERMANĂ",476,MORAVIŢA,157781,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:52:30",880,862,0,13,5,424,406,0,13,5,387,37,900,476,11,245,30,1,33,8,0,49,2,7,1
37,TIMIŞ,"ȘCOALA PRIMARĂ STANCIOVA",290,"ORAŞ RECAŞ",158314,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:14",332,309,4,10,9,206,185,2,10,9,189,17,400,194,4,117,15,0,8,28,1,11,3,2,0
37,TIMIŞ,"ŞCOALA PRIMARĂ TÂRGOVIŞTE",301,BALINŢ,155546,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:35",252,236,0,8,8,174,158,0,8,8,162,12,302,128,2,91,16,2,13,2,1,32,0,3,0
37,TIMIŞ,"ŞCOALA PRIMARA TEREMIA MICĂ",579,"TEREMIA MARE",158859,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:56:21",568,568,0,0,0,274,274,0,0,0,244,30,600,326,10,145,42,0,22,3,2,14,2,2,2
37,TIMIŞ,"ŞCOALA PRIMARĂ UIHEI",571,ŞANDRA,159464,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:08:52",487,474,1,3,9,263,251,0,3,9,241,22,500,237,1,133,51,1,15,3,2,28,2,0,5
37,TIMIŞ,"ŞCOALA PRIMARĂ URSENI",485,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:54:01",1207,1184,7,12,4,676,660,0,12,4,644,24,1400,732,23,260,64,3,17,15,34,203,7,5,13
37,TIMIŞ,"ȘCOALA PRIMARĂ URSENI",486,"MOŞNIŢA NOUĂ",157834,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:56",1125,1107,7,9,2,622,611,0,9,2,591,31,1200,578,42,219,79,16,20,6,16,146,14,4,29
37,TIMIŞ,"ŞCOALA PRIMARĂ VISAG",614,"VICTOR VLAD DELAMARINA",159259,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:15",276,269,0,7,0,126,119,0,7,0,117,9,300,174,2,82,9,0,3,4,1,11,2,3,0
37,TIMIŞ,"ŞCOALA PRIMARĂ VUCOVA",356,"CHEVEREŞU MARE",156311,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:48:04",346,329,2,10,5,171,156,0,10,5,162,8,500,329,3,100,20,1,10,1,3,18,3,1,2
37,TIMIŞ,"SC TRANSPORT MIXT FĂGEȚEANA SA",257,"ORAŞ FĂGET",156801,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:16:28",296,281,0,10,5,193,178,0,10,5,180,13,400,207,11,117,23,0,9,3,0,16,1,0,0
37,TIMIŞ,"SEDIUL PRIMĂRIEI BOGDA",335,BOGDA,156035,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:00",264,247,4,8,5,176,162,1,8,5,167,9,351,175,6,85,28,3,4,3,10,25,1,1,1
37,TIMIŞ,"SEDIUL PRIMĂRIEI CENEI",351,CENEI,156277,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:47:43",1782,1743,5,2,32,939,903,2,2,32,858,81,2000,1061,89,474,120,5,41,45,8,58,6,10,2
37,TIMIŞ,"SEDIUL PRIMARIEI DUMBRAVA",384,DUMBRAVA,156767,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:01:21",930,911,1,5,13,529,511,0,5,13,503,26,1100,571,195,154,51,7,27,6,3,47,5,6,2
37,TIMIŞ,"SEDIUL PRIMARIEI GHIZELA",413,GHIZELA,157193,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:46:52",471,378,2,67,24,390,297,2,67,24,353,36,602,213,15,236,31,0,24,5,5,31,1,4,1
37,TIMIŞ,"SEDIUL PRIMARIEI GIERA",420,GIERA,157273,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:50:19",638,607,2,15,14,376,346,1,15,14,299,47,800,454,29,172,24,0,22,21,1,25,2,1,2
37,TIMIŞ,"SEDIUL PRIMĂRIEI SECAŞ",564,SECAŞ,158608,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:05:45",218,209,0,6,3,123,114,0,6,3,101,22,500,377,5,62,11,0,2,4,0,17,0,0,0
37,TIMIŞ,"UNIVERSITATEA DE MEDICINĂ ŞI FARMACIE ”VICTOR BABEŞ”",1,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:07:23",1210,1131,57,13,9,375,353,0,13,9,367,8,1700,1325,17,122,31,2,14,8,13,149,3,5,3
37,TIMIŞ,"UNIVERSITATEA DE MEDICINĂ ŞI FARMACIE ”VICTOR BABEŞ”",2,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:33:20",1184,1060,100,24,0,475,448,3,24,0,458,17,1500,1025,13,138,34,3,10,11,14,226,4,3,2
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚELE VIEȚII, ”REGELE MIHAI I”",20,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:47",1958,1840,102,16,0,878,861,1,16,0,865,13,2100,1222,25,254,52,10,16,12,54,423,5,6,8
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚELE VIEȚII, ”REGELE MIHAI I”",21,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:51:32",1921,1844,61,16,0,857,840,1,16,0,841,16,1900,1043,28,276,48,4,16,12,44,395,5,7,6
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚELE VIEȚII, ”REGELE MIHAI I”",23,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:12:35",2072,1973,84,15,0,869,853,1,15,0,864,5,2000,1131,24,225,47,11,14,11,40,466,9,10,7
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚELE VIEȚII, ”REGELE MIHAI I”",22,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:44:41",1785,1737,18,25,5,720,689,1,25,5,701,19,1800,1080,22,202,70,12,27,11,30,312,5,9,1
37,TIMIŞ,"UNIVERSITATEA DE ȘTIINȚELE VIEȚII, ”REGELE MIHAI I”",24,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:29:08",1790,1715,67,8,0,821,812,1,8,0,808,13,2000,1179,29,210,76,8,42,11,42,365,7,11,7
37,TIMIŞ,"UNIVERSITATEA POLITEHNICA TIMIŞOARA - CANTINA STUDENŢEASCĂ",120,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:13",922,832,48,42,0,293,251,0,42,0,287,6,1300,1007,14,106,29,4,12,2,13,104,2,1,0
37,TIMIŞ,"UNIVERSITATEA POLITEHNICA TIMIŞOARA- CANTINA STUDENŢEASCĂ",121,"MUNICIPIUL TIMIŞOARA",155243,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:32:34",842,802,19,21,0,322,301,0,21,0,310,12,1100,778,11,120,30,3,4,4,14,121,3,0,0
